Name,City,State,Type,Star_Rating,Rating,latitude,longitude,address
Hotel Trinca Residency,Lucknow,UttarPradesh,Hotel,1.0,3.0,26.85721711582328,81.00133081896274,"3/544, Vivek Khand, Gomti Nagar, Lucknow"
Hotel Lovely Inn,Lucknow,UttarPradesh,Hotel,1.0,0.0,26.838451,80.918532,"Guru Teg Bahadur Building Above ICICI Bank ,opp. D.A.V college, Aishbagh Road"
Sri Sankara Residency,Kumbakonam,TamilNadu,Hotel,2.0,0.0,10.964813914072336,79.38240688294172,"Near & View Sri Bhanabureswarar Temple, 54/a.Banadurai North Street"
Intercity Guest House,Lucknow,UttarPradesh,Guest House,1.0,0.0,26.850105,81.02387,"3/154 Viraj Khand, Opposite Sahara Hospital"
OYO Rooms Bhootnath Market,Lucknow,UttarPradesh,Hotel,3.0,0.0,26.872402,80.981693,"B-11, Faizabad road, Indira Nagar"
Didi Hotel-Only for Indian Residents,Lucknow,UttarPradesh,Hotel,2.0,3.5,26.816033,80.904903,"Didi hotel pvt ltd near krishna cinema, Alambagh Lucknow"
Madathil Regency,Kollam,Kerala,Hotel,4.0,4.0,8.865324,76.675573,"NH 47, Kottiyam"
Hotel Amber,Lucknow,UttarPradesh,Hotel,2.0,3.0,26.835598,80.921347,"Hotel Amber, Naka Hindola,"
OVM Resorts,Kumbakonam,TamilNadu,Resort,2.0,4.0,10.977181,79.372138,Asoor Bye-Pass Rd
Hotel Gemini Continental,Lucknow,UttarPradesh,Hotel,4.0,4.0,26.853517,80.936088,"10, Rani Laxmi Bai Marg"
Hotel Silvete,Lucknow,UttarPradesh,Hotel,4.0,4.0,26.857022,80.942864,"4 A, Rana Pratap Marg,Lucknow,"
Hotel Ladakh Heaven,Leh,JammuandKashmir,Hotel,2.0,4.0,34.160198,77.575189,"Fort Road, Leh, India"
OYO Rooms Newtown AI Market,Kolkata,WestBengal,Hotel,2.0,0.0,22.579483,88.450422,"AI-137, Street No. 10, Action area 1A, Newtown,Near Aahirini Market, Rajarhat"
Hotel Edesia,Lucknow,UttarPradesh,Hotel,2.0,2.5,26.851758,81.007968,Hotel Edesia ( Temptation Hospitality Private Limited ) B-1/55F Vineet Khand Gomti Nagar Lucknow.
Hotel Buddha Residency,Lucknow,UttarPradesh,Hotel,2.0,3.0,26.8411654,80.939524,21 Vidhan Sabha Marg
Swagath Holiday Resort,Kovalam,Kerala,Resort,3.0,3.5,8.390024,76.977778,Near Upasana Hospital
STARiHOTELS Varsoli Lonavala,Lonavala,Maharashtra,Hotel,3.0,0.0,18.760601,73.438637,"Near Wax Museum, Opp Mumbai - Pune Highway, Toll Plaza, Varsoli"
Cloud 9,Kothamangalam,Kerala,Hotel,3.0,0.0,10.068172,76.615423,"Kochin - Munnar Road, Kothamangalam"
Himalaya Guest House,Kolkata,WestBengal,Guest House,2.0,3.0,22.580095,88.44317,"MB-698, Mahisbathan, Near Technopolis, Beside New Town Bridge, Saltlake,"
The Revanta,Lucknow,UttarPradesh,Hotel,4.0,0.0,26.9453168,80.9285033,"181/1, Opposite New CDRI Campus, Sitapur Road"
Swapnatheeram Beach Resort,Kovalam,Kerala,Resort,2.0,4.0,8.382942,76.9816,Nisha Nivas Avaduthura
Jivanta Service Apartment,Kolkata,WestBengal,Hotel,2.0,0.0,22.577838414853737,88.45494827253788,"CE/1/B/79, New Town, Rajarhat,"
The Maple Leaf,Lucknow,UttarPradesh,Hotel,3.0,3.0,26.852047,80.936253,"2-China Bazar Road Opposite Family Court, Hazratganj"
OYO Rooms Near Ludhiana Railway Station,Ludhiana,Punjab,Hotel,3.0,0.0,30.91370124,75.8495626,"74 Kamla Nehru Market, Clock Tower Road, Ludhiana"
Hyson Heritage,Kozhikode,Kerala,Hotel,3.0,3.5,11.259283,75.779922,"P.B. No.114, Bank Road"
Lotus Nikko Hotel Kushinagar,Kushinagar,UttarPradesh,Hotel,3.0,3.0,26.737303,83.893143,"Buddha Marg, Kushi Nagar,"
OYO Premium Opposite Ansal Plaza Mall,Ludhiana,Punjab,Hotel,3.0,0.0,30.90103506,75.82178526,"2059, Yes Bank X-ing, Onn Lane Ludhiana"
Saubhagyam Residency,Lucknow,UttarPradesh,Hotel,2.0,4.0,26.853968,80.9941,"5/34, vishal Khand, Captain manoj Pandey Crossing, Gomtinagar, Lucknow"
Hotel Raya's Annexe,Kumbakonam,TamilNadu,Hotel,1.0,4.0,10.957702,79.380468,"19,Head post office road Near Holy Mahamaham Tank West Bank"
Hotel Deyzor,Lahaul and Spiti,HimachalPradesh,Hotel,2.0,5.0,32.227285,78.068531,"Near BSNL Office, V.P.O, New KAZA, Tehsil - Spiti"
Hotel Maharani,Kozhikode,Kerala,Hotel,3.0,4.0,11.25464,75.790836,Taluk Raod
Hotel Raya's,Kumbakonam,TamilNadu,Hotel,3.0,4.0,10.957776,79.380522,"18,Head post office road Near Holy Mahamaham Tank West Bank"
Hotel Floret Lachung,Lachung,Sikkim,Hotel,2.0,0.0,27.686084,88.747129,Lachung
Metro Tower,Kozhikode,Kerala,Hotel,2.0,2.5,11.245609,75.784158,"Opp.Jayalakshmi Silks,Kallai Road,Chalappuram P.O, Calicut"
Blue Heaven,Lava,WestBengal,Hotel,1.0,0.0,22.64875,88.3818,LAVA MOTOR STAND
Renai Kappad Beach Resort,Kozhikode,Kerala,Resort,3.0,4.0,11.384868,75.720654,"Chemanchery P.O, Thuvappara, Kappad"
Hotel Kasi International,Kumbakonam,TamilNadu,Hotel,2.0,3.0,10.962355442282874,79.37668405473232,"Town High School Road, Near Kasi Theatre"
Hotel Uday Regency,Kota,Rajasthan,Hotel,3.0,3.5,25.149235,75.836093,"Rangbari Road,Talwandi"
Govinda Resort,Lonavala,Maharashtra,Resort,3.0,3.5,18.759387,73.457068,"Mumbai - Pune Road, Waksai"
OYO Rooms Airport Gate No 2 Bus Stop,Kolkata,WestBengal,Hotel,3.0,0.0,22.645913,88.433727,"62, Jessore Road, Gate No.2, airport Old Gurudwara PO- Rajbari,"
Goldrop Camps Sissu,Lahaul and Spiti,HimachalPradesh,Hotel,3.0,4.0,32.480166,77.124427,"Lahoul Spiti, Opp. Nehru Park"
Apple Valley Resorts,Kullu,HimachalPradesh,Resort,3.0,4.0,31.914303,77.128827,"Mohal, National Highway"
Varsha International Residency,Kottayam,Kerala,Hotel,3.0,3.0,9.74323,76.51411,"MANJOOR.P.O,KURUPPANTHARA"
Sereniity Resort,Lonavala,Maharashtra,Resort,3.0,3.5,18.771119,73.406756,"Near Lagoona Hotel , Tungarli"
Hotel Himalaya Villa,Leh,JammuandKashmir,Hotel,2.0,3.5,34.17377370526642,77.5842733385798,"Darokhan Samkar Road Chubi , Leh, Leh, India 194101"
STARiHOTELS Kurukshetra,Kurukshetra,Haryana,Hotel,1.0,0.0,29.971677,76.840412,"Red Road, Indira Colony, Sector 17, Kurukshetra, Haryana 136118"
Passage To India,Kovalam,Kerala,Hotel,2.0,3.5,8.387426,76.976593,Light House Beach
Guest Accomodation CK 140,Kolkata,WestBengal,Guest House,2.0,0.0,22.58637453276429,88.42588588580838,"Block CK 140, Sector II, Salt Lake City"
Krishna Guest Inn,Lucknow,UttarPradesh,Guest House,1.0,0.0,26.854962,80.979474,"1/10, Vijay Khand, Gomti Nagar, Lucknow"
Hotel Uday Raj Palace,Lucknow,UttarPradesh,Hotel,2.0,4.5,26.877437130638,80.95317922532558,"B-79 Sector-C, Chhannilal Chauraha, Maha Nagar, Lucknow"
Hotel Chandralok,Lonavala,Maharashtra,Hotel,3.0,4.0,18.752626,73.40248,"Near Post-Office & Bus Stand, Off Mumbai-Pune Highway"
OYO Rooms Lighthouse Beach Kovalam,Kovalam,Kerala,Hotel,3.0,0.0,8.383979,76.981402,Light House Road
Our Place Himalayas,Kullu,HimachalPradesh,Hotel,3.0,5.0,32.0480974,77.13045,"A. Kay. Orchards Raison, District Kullu"
OYO Premium Near City Mall Mahaveer Nagar,Kota,Rajasthan,Hotel,3.0,0.0,25.134927,75.850486,"MPB-29, Near City Mall"
OYO Rooms New Alipore Children Park,Kolkata,WestBengal,Hotel,3.0,0.0,22.507912,88.339481,"New Alipore,Krishna Chandra Dey Sarani,Near Sangita Medico,New Alipore"
Aster Guest House,Kolkata,WestBengal,Guest House,2.0,0.0,22.545399,88.351372,"16 B, B K Market, 2nd Floor, Shakespeare Sarani"
Lake Residency,Kumarakom,Kerala,Hotel,2.0,4.0,9.5849452,76.423983,"Near Nava Nazareth Church Kumarakom South Po, Kottayam Dist."
Vasundhara Sarovar Premiere,Kumarakom,Kerala,Hotel,5.0,4.5,9.74029,76.338201,"VP II / 326 B, Vayalar, Cherthala, Alleppey"
OYO Rooms Kovalam Beach Road,Kovalam,Kerala,Hotel,3.0,0.0,8.390758,76.975944,Beach Road.
OYO Elite Hambran Road,Ludhiana,Punjab,Hotel,3.0,0.0,30.917425,75.779546,"Near GRD Academy, Hambran Road"
Jeyam Residency,Kumbakonam,TamilNadu,Hotel,2.0,4.5,10.958710981116957,79.3858464807272,"T.S.No:- 111 – 2D / 2A, Dr.Moorthi Road, Near Naal Road [Four Roads Junction]"
Hotel Sea Face,Kovalam,Kerala,Hotel,3.0,3.5,8.387875,76.976609,N.U.P. Beach Road
OYO Rooms Gariahat,Kolkata,WestBengal,Hotel,3.0,0.0,22.522951,88.363246,"49/2, Gariahat Road"
Hotel Kaveri International,Kollam,Kerala,Hotel,4.0,0.0,11.304047,76.9364,"Puthenkulam, P.O. South Paravoor."
Golden Sands Beach Resort,Kovalam,Kerala,Resort,2.0,3.5,8.397658,76.981773,"Light House Beach, Vizhinjam post, Thiruvananthapuram"
Highland Hotel & Resorts,Kottarakkara,Kerala,Hotel,3.0,4.5,9.000757,76.768557,NH 208. Kollam Dist
Kumarakom Lake Resort,Kumarakom,Kerala,Resort,5.0,4.5,9.611773,76.431126,Kumarakom North Post - Kottayam
OYO Premium Hawwa Beach Kovalam,Kovalam,Kerala,Hotel,3.0,0.0,8.3903957,76.9762042,"VPI/439, ITDC Road"
Hotel Parth,Ludhiana,Punjab,Hotel,3.0,2.5,30.879424,75.823227,"596, Model Town , Link Road , Near Bus Stand"
Hotel Raj Palace( Only for Indian Residents),Lucknow,UttarPradesh,Hotel,2.0,3.5,26.833769,80.917811,"92,Pandariba (Opp. C.B. Gupta Kothi Ex C.M.),Charbagh"
Mishra Residency AE 778,Kolkata,WestBengal,Hotel,2.0,0.0,22.600128532511967,88.4146897494793,"AE 778, Sector-1, Near Tank - 4, Salt Lake"
Kovilakom Residency,Kozhikode,Kerala,Hotel,3.0,2.5,11.24483,75.799368,"Mini By-pass Road, Govindapuram"
Queen of Ashtamudi Houseboat,Kollam,Kerala,Hotel,2.0,0.0,8.907047,76.582222,"Ashtamudi Villas, Near Kadavoor Church, Nambarath Junction"
NIPS Corporate Service Apartment,Kolkata,WestBengal,Hotel,1.0,0.0,22.58396418845028,88.45265204785164,"UTSA Luxury Condoville, Street Number 70, AG Block(Newtown), Action Area I, Newtown"
Hotel Neeta's Inn,Lonavala,Maharashtra,Hotel,2.0,2.5,18.760343,73.424162,Opp Valan College Valan Dam Old Mumbai Pune Highway
Hotel Onn,Ludhiana,Punjab,Hotel,3.0,3.5,30.9009556,75.8217624,"Yes Bank X-ing Onn Lane, Off Ferozepur Road"
Hill and Sea View Beach Resort,Kovalam,Kerala,Resort,3.0,3.0,8.386657,76.982861,"Mottavilla Avaduthura, Vizhinjam P.O."
Hotel Neat Space,Lonavala,Maharashtra,Hotel,1.0,2.0,18.75925,73.39411,"Plot No.5,176-A/4,Ward 'B',Tungarli,Near Darga,Mumbai-Pune Road,Lonavala"
Tip N Top by GMVN,Lansdowne,Uttaranchal,Hotel,3.0,0.0,29.83,78.68,"TIP-N-TOP, GMVN LTD."
The Machan,Lonavala,Maharashtra,Hotel,5.0,4.5,18.669625,73.406729,"Village: Jambulne, About 17 Kms from Lonavala"
OYO Rooms Near Kollam Beach,Kollam,Kerala,Hotel,3.0,0.0,8.877822,76.595405,"Kochupilamood, Near Town Hall"
OYO Rooms Near Konda Reddy Fort,Kurnool,AndhraPradesh,Hotel,3.0,4.0,15.834496,78.041104,"Hotel DVR MANSION , 40-839, SBI Circle, Kurnool"
Sivamurugan Hotel,Kumbakonam,TamilNadu,Hotel,2.0,4.0,10.95842,79.385369,"60, Feet Main Road, Near New Bus stand"
Hotel Balaji Inn,Kullu,HimachalPradesh,Hotel,1.0,0.0,31.88306,77.147857,"Near Airport, Sainik Chowk Bhuntar Distt. Kullu"
The Blue Orchid Resort,Lucknow,UttarPradesh,Resort,2.0,0.0,26.6909698,80.9841063,"Mohanlalganj, NH 24B Kanpur Byepass"
Hotel Sapphire,Lonavala,Maharashtra,Hotel,3.0,3.5,18.759405,73.400543,"Plot no 12, Gold valley road , new tungarli"
OYO Rooms New DMC,Ludhiana,Punjab,Hotel,3.0,2.0,30.9159309,75.8237209,"Leela Classic, 14 E Tagore Nagar, Opp. New DMC,Ludhiana"
Hotel Chevron International,Ludhiana,Punjab,Hotel,3.0,3.0,30.889729,75.860786,Link Road
Elite Guest House,Lucknow,UttarPradesh,Guest House,1.0,4.5,26.847409,80.989177,"3/241, Vishal Khand ,Gomtinagar (Near C.M.S. & Lotus Health Care)"
OYO Rooms Kumbakonam Bus Stand 3,Kumbakonam,TamilNadu,Hotel,3.0,0.0,10.958674,79.385373,13A-F 60 Feet Road
Calicut Tower,Kozhikode,Kerala,Hotel,2.0,3.5,11.260088,75.787924,"Markaz Complex, Near New Bus Stand, Indira Gandhi Road"
Vista Rooms at Harish Mukherjee Road,Kolkata,WestBengal,Hotel,3.0,0.0,22.527728,88.343547,"75, Harish Mukherjee Road, Bhawanipur, Near Harish Park,"
Shanti Raj Hill View Resort,Lansdowne,Uttaranchal,Resort,1.0,3.5,29.834841,78.687064,"Dhura Rd, Pauri Garhwaal, Lansdowne, 2.5 kms from Gandhi Chowk"
The Fern Residency Kolkata,Kolkata,WestBengal,Hotel,3.0,0.0,22.622523,88.445081,"204,Main Arterial Road, Noapara Rajarhat, New Town"
Hotel Snow Cliff,Lansdowne,Uttaranchal,Hotel,3.0,4.0,29.8922064,78.6727149,"Goomkhal , Lansdowne"
The Broadstreet Broadway,Kolkata,WestBengal,Hotel,1.0,4.5,22.5332844,88.3711071,"29, Broad Street, Ballygunge Phari"
Dorje Guest House,Leh,JammuandKashmir,Guest House,2.0,4.0,34.165613,77.577606,"Dorje Guest House Upper Tukcha, Leh, Ladakh, J & K State 194101 India."
OYO Rooms Vivek Khand,Lucknow,UttarPradesh,Hotel,3.0,0.0,26.85748,81.001378,"2/471, Vivek Khand Gomti Nagar"
Hotel Kumar Palace - Punaloor,Kollam,Kerala,Hotel,2.0,3.0,9.01907,76.929604,"Kumar Palace T.B Junction Q.S Road Punaloor, Kollam Kerala, INDIA"
Ideal Ayurvedic Resort,Kovalam,Kerala,Resort,2.0,4.5,8.357711,77.015388,Chowara Beach
The Kumbha Bagh,Kumbhalgarh,Rajasthan,Hotel,4.0,4.5,25.123566,73.546555,"Near Parshuram Mahadev Temple, Post: Udawad, Tehsil – Kumbhalgarh Dist- Rajasmand"
The Premier Hotel,Kota,Rajasthan,Hotel,3.0,0.0,25.172188,75.853036,"GLS Tower, 94 Shopping Center, Kota - 324005"
Lotus Hotel,Leh,JammuandKashmir,Hotel,3.0,4.5,34.169535,77.583644,"Upper Karzoo, Leh - Ladakh 194101 INDIA"
Hotel Ladakh Continental,Leh,JammuandKashmir,Hotel,3.0,4.5,34.159581,77.581785,"Old Road,leh-ladakh-194101,J&K INDIA."
Vinayak Resort,Lansdowne,Uttaranchal,Resort,1.0,0.0,29.837012,78.697171,"Deriyakhal , Lansdowne"
Hotel Rangoli,Lucknow,UttarPradesh,Hotel,2.0,4.5,26.83361782408512,80.92395387589931,"Near Hardoi Bus Stand, Main Road, Charbagh"
Meridian Bay Resort & Spa,Kundapura,Karnataka,Resort,4.0,4.5,13.593025,74.713244,"Prafulla Enclave, Halady Road, Kundapur Udupi"
Hotel Viraat International,Lucknow,UttarPradesh,Hotel,2.0,3.0,26.832857,80.924252,"46-C, Char Bagh"
The Lake Village Heritage Backwater Resort,Kottayam,Kerala,Resort,3.0,4.0,9.577466,76.519152,"Kodimatha, Gateway of Kumarakom"
Desert Oasis Camp,Leh,JammuandKashmir,Hotel,3.0,4.5,34.5787287,77.4597173,"Hunder Nubra, Leh Ladakh"
OYO Premium Pakhowal Road,Ludhiana,Punjab,Hotel,3.0,0.0,30.9014132,75.819607,Pakhowal Road
Orchid Residency,Kottayam,Kerala,Hotel,3.0,3.0,9.589045,76.521237,"Pulimoodu Junction,"
Hotel Green Palms,Lansdowne,Uttaranchal,Hotel,3.0,4.5,29.83728236829064,78.69850477203727,"Deriyakhal, Lansdowne"
Diamond Resort & Club,Lucknow,UttarPradesh,Resort,1.0,0.0,26.6895221,80.9843446,"Near UPAL, Mohanlalganj"
The Grand JBR,Lucknow,UttarPradesh,Hotel,4.0,3.5,26.853831,81.02616,"CF-129, Viraj Khand, Gomti Nagar"
The Renaissance,Kozhikode,Kerala,Hotel,2.0,2.0,11.252286,75.78652,Ram Mohan Road
The Grand Dragon Ladakh,Leh,JammuandKashmir,Hotel,5.0,4.5,34.15654822254364,77.58047799579799,Old Sheynam Road
The Auspicious Hotel,Leh,JammuandKashmir,Hotel,3.0,4.0,34.161316,77.582225,"Chulung old road,Leh - Ladakh - 194101 J &K (India)"
Hotel Ananya,Kolkata,WestBengal,Hotel,2.0,0.0,22.588899,88.399224,"BA-170, Sector 1, Salt Lake, Near hariyana Vidya mandir"
Hotel Cho Palace,Leh,JammuandKashmir,Hotel,2.0,4.0,34.150995,77.564646,"Near Badami Bagh, Skara, leh"
Hotel VIP International,Kolkata,WestBengal,Hotel,2.0,2.5,22.554649,88.354003,"51 Free School Street (Mirza Ghalib Street), Near Park Street"
OYO Rooms Mumbai Pune Highway Lonavala,Lonavala,Maharashtra,Hotel,3.0,0.0,18.7569701,73.4102311,"Old Mumbai-Pune Highway, Near HDFC Bank Lonavla Lonavala"
Shirleys Beach Hotel,Kovalam,Kerala,Hotel,2.0,4.0,8.386161,76.978797,"Near Avaduthura Devi Temple, Kovalam Beach"
7th Heaven Rented Villas,Kothamangalam,Kerala,Hotel,2.0,5.0,10.103942803702374,76.69981800019741,"Thattekad, Kothamangalam"
Hotel Swagat,Kota,Rajasthan,Hotel,2.0,4.0,25.153538,75.845098,"9C Nursery, Jawahar Nagar, Near Resonance Lakshya Building, Kota"
Crown Inn Lucknow,Lucknow,UttarPradesh,Hotel,2.0,0.0,26.842878973910363,80.98539154976606,"3/209, Vipul Khand, (Opposite of IMRT College, Near Sahara Sahar) Gomti Nagar,"
Hotel Arya International,Kolkata,WestBengal,Hotel,2.0,3.5,22.536827,88.352364,"2,Ray Street(Elgin Road)"
Hotel Tekarees Inn,Lucknow,UttarPradesh,Hotel,2.0,3.5,26.852192,80.948734,"17/3, Ashok Marg, Hazratganj"
OYO Rooms Kota Junction,Kota,Rajasthan,Hotel,3.0,0.0,25.223062,75.876814,"Station Road, Kota Station Road Kota"
The Driftwood Thongsal,Leh,JammuandKashmir,Hotel,3.0,4.0,34.175245,77.579272,"Yurthung Rd, Leh 194101"
Hotel Aroma Cottage,Lonavala,Maharashtra,Hotel,1.0,0.0,18.761767,73.406277,"Tungarli Hill, Opp. Don Bosco School"
Star Regency Lonavala,Lonavala,Maharashtra,Hotel,2.0,2.5,18.753501,73.408307,"Justice Telang Road, Behind Telephone Exchange"
OYO Premium Station Road,Lucknow,UttarPradesh,Hotel,3.0,0.0,26.83584,80.924196,"Charbagh, Near Railway Station"
Fortune Select Dasve,Lavasa,Maharashtra,Hotel,4.0,4.0,18.408927,73.506842,"At Village Dasve, Post Patharshet Taluka: Mulshi"
Parthasarathy Luxury Houseboats,Kumarakom,Kerala,Hotel,4.0,0.0,9.500694,76.342776,"Aruna Bhavan Mythrynagar, M .L.Road, Komarakom, Kottyam, Kerala"
Hotel Bagga Palace,Lucknow,UttarPradesh,Hotel,1.0,3.0,26.837789,80.927094,"Guru Gobindsingh Marg, Naka Hindola,"
Temple Stays,Kumbakonam,TamilNadu,Hotel,1.0,4.5,10.970625753588,79.39997836947441,"1/179-1 Ulloor, Thiruvidaimarudur Main Road, Chettimandapam"
WoodyVu Stok House,Leh,JammuandKashmir,Hotel,4.0,4.5,34.06359563050345,77.55328819155693,"Village Stok, Leh, India"
The Park Kolkata,Kolkata,WestBengal,Hotel,5.0,4.0,22.554019,88.351915,"17, Park Street"
Gulab Paradise,Lonavala,Maharashtra,Hotel,1.0,0.0,18.767675,73.488876,"Old Mum- Pune Highway, Near Karla Phata Durgeshwari Jain Temple Karla Entrance, Malavali- Lonavala"
Hotel Sartaj,Ludhiana,Punjab,Hotel,2.0,4.0,30.917834,75.848206,Bhadaur House Market Near Clock Tower
OYO Premium Ballygunge Lovelock Street,Kolkata,WestBengal,Hotel,3.0,0.0,22.530713,88.355096,"Hotel Swiss Suits, 35 Paddapukur Road, Bhawanipore,Kolkata"
OYO Rooms Kumbakonam Railway Station,Kumbakonam,TamilNadu,Hotel,3.0,3.0,10.95563,79.390263,122 Kamarajar Road
Hotel Heera Holiday Inn,Kolkata,WestBengal,Hotel,2.0,2.5,22.551956,88.358335,"51, Elliot Road, Kolkata"
Ladakh Himalayan Retreat,Leh,JammuandKashmir,Hotel,3.0,5.0,34.1599278,77.572824,"Ladakh Himalayan Retreat, Behind GN National School, Tukcha, Fort Road, Leh - Ladakh"
Hardy's World,Ludhiana,Punjab,Hotel,2.0,3.5,30.9770111,75.8023917,"Ludhiana–Jalandhar G.T. Road, Ludhiana"
Hotel Mahay Palace,Leh,JammuandKashmir,Hotel,3.0,3.5,34.165267,77.580734,"Jolden Mahay, Upper Tukcha Road"
Highland Resort,Lonavala,Maharashtra,Resort,2.0,3.0,18.76437,73.424621,"Bombay Pune Road, Gawliwada, SMALL LANE JUST OPP KUMAR RESORT"
Hotel Sunshine Inn,Lucknow,UttarPradesh,Hotel,2.0,4.0,26.85075321235697,81.02220855653286,"CP- 1/2, Vikas Khand, Patrakar Puram ,Gomtinagar"
Cold Desert Camp,Leh,JammuandKashmir,Hotel,2.0,4.5,34.170873,77.586883,"Nubra valley,nubra(leh)"
Dimensions Service Apartment-Ho Chi Minh Sarani,Kolkata,WestBengal,Hotel,2.0,3.5,22.547174478338228,88.35144124925137,"No.2 H Chi Minh Sarani, Saket Estate, Suite No 9 B, Ninth Floor, Opp Hotel Golden Park"
Apple Valley Inn,Lachung,Sikkim,Hotel,2.0,4.0,27.692332,88.743248,"Faka, Lachung"
Hotel Sky High,Lucknow,UttarPradesh,Hotel,2.0,0.0,26.846694,80.946166,"267 Aishbagh Road ,opposite Bank of India,near H.P. Petrol Pump"
Hotel Shiva,Lucknow,UttarPradesh,Hotel,2.0,2.0,26.840978,80.926073,"172, 172, Gautam Budh marg, Sadana Shop, Gautam Budh Marg"
Hotel Season House,Lachung,Sikkim,Hotel,2.0,4.0,27.644834,88.705629,Hotel Season House Lachung
Tekarees Guest House,Lucknow,UttarPradesh,Guest House,1.0,4.0,26.87904,80.945871,"C43, E Park, Mahanagar"
Hotel Tenzing Retreat,Lachung,Sikkim,Hotel,2.0,3.5,27.68646137824203,88.73851150274277,"Thomchi, Near SBI, Lachung"
GenX Casaya,Lucknow,UttarPradesh,Hotel,3.0,4.5,26.853156,81.026173,"CP-128, VIRAJ KHAND, OPPOSITE DOORDARSHAN COLONY, ADJACENT TO SAHARA HOSPITAL, GOMTI NAGAR"
Club Mahindra Ashtamudi,Kollam,Kerala,Hotel,3.0,4.5,8.965466,76.571499,"Resort Address. Club Mahindra Backwater Retreat Ashtamudi. Chavara South, ect Kollam Quilon"
Hotel Pearl Marc,Kurukshetra,Haryana,Hotel,2.0,3.5,29.968661,76.840189,Railway Road
Novotel Imagica Khopoli,Lonavala,Maharashtra,Hotel,5.0,4.5,18.770303,73.282194,"30/31, Sangdewadi, off Mumbai-Pune Express Highway, Khopoli- Pali Road, Khalapur"
OYO Premium Calicut Airport Extension,Kozhikode,Kerala,Hotel,3.0,0.0,11.176542,75.871561,"Near Ramanattukara Bypass Junction NH-17, Airport Road, Ramanattukara Calicut"
Hotel Om Palace,Lonavala,Maharashtra,Hotel,2.0,0.0,18.76046,73.439313,"Old Mumbai - Pune toll plaza ,Varsoli , Near Wax Museum"
The Big Boss,Kolkata,WestBengal,Hotel,3.0,3.0,22.542032815631508,88.35650643333793,"11/1A Sarajini Naidu Sarani, Rowdon Street, Landmark - Beside La Martinere School"
Indrakshi AE 716,Kolkata,WestBengal,Hotel,2.0,0.0,22.598748,88.410123,AE-716 Salt Lake Sector -1
Hotel Shivangan,Kolkata,WestBengal,Hotel,2.0,3.0,22.6132527,88.4291667,"DC-2/10, Shastri bagan, jora mandir, Baguiati (Next to Allahabad Bank (baguiati Branch) or opposite Apex Hospital)"
Hotel Sanjeevny,Kullu,HimachalPradesh,Hotel,2.0,0.0,31.847679,77.159172,"NH 21, Kullu Manali Highway, Bajaura, Distt Kullu"
NexGen Guest House AD 62,Kolkata,WestBengal,Guest House,2.0,0.0,22.594925,88.405418,"AD 62, Sector-I, Salt Lake,Near Island No.3 & BD Bus Stop, Close to Laban Hrad School"
Ekaant the Retreat,Lavasa,Maharashtra,Hotel,3.0,4.0,18.3961195,73.5080588,"Village Dasve Post Mose(budruk), Via Panshet, Taluka Mulshi, District Pune India"
Green Palm Resorts,Kovalam,Kerala,Resort,2.0,3.5,8.3894325,76.9800909,"Near Avaduthura Temple,Kovalam Beach"
Carnival Resort,Latur,Maharashtra,Resort,3.0,4.5,18.45193,76.581874,Carnival Resort Ambejogai Road Borwati Latur
OYO Premium Bansmandi Chauraha,Lucknow,UttarPradesh,Hotel,3.0,0.0,26.837853,80.923901,"Plot no 92/193, Gautam Budh Marg, near Nakka Gurudawra"
Hotel Surya Plaza,Kota,Rajasthan,Hotel,3.0,4.0,25.172605,75.851226,"1 - B, Kotri Gumanpura Road"
Aquasserenne Resort,Kollam,Kerala,Resort,3.0,4.0,8.831063,76.665708,"South Paravoor P.O., Kollam District"
The View Heights,Kovalam,Kerala,Hotel,3.0,3.5,8.396931,76.981098,"Beach Road, Kovalam, Trivandrum"
OYO Premium Town Hall Road Calicut,Kozhikode,Kerala,Hotel,3.0,0.0,11.251716,75.780065,Town Hall Road Kozhikode Calicut
OYO Rooms Leh Palace View,Leh,JammuandKashmir,Hotel,3.0,0.0,34.1670898,77.5859785,Near Womens Alliance Chube Road
La Exotica,Lonavala,Maharashtra,Hotel,2.0,2.5,18.760068,73.405452,"Near Don Bosco School, New Tungarali Road, TP Scheme No 1, Plot no 154-155"
Hotel Nirmal Palace,Lucknow,UttarPradesh,Hotel,2.0,3.5,26.833792,80.918434,"279/87, Pandriba, Charbagh, Charbagh, Lucknow"
Hotel Himalaya Inn,Lava,WestBengal,Hotel,2.0,2.0,27.084414,88.6662,Lava Bazar
Hotel Alpine Villa,Leh,JammuandKashmir,Hotel,3.0,4.0,34.161967,77.582767,"Fort Road , Chulung,leh-ladakh,194101"
Krishna Leela Homestay,Kozhikode,Kerala,Homestay,3.0,4.5,11.167318,75.808003,"37/75 A, P.O Karuvassery"
OYO Rooms Vikrant Khand,Lucknow,UttarPradesh,Hotel,3.0,0.0,26.870423,81.015456,"14A, Amar Shaheed Path,"
Hotel All Season,Kollam,Kerala,Hotel,4.0,4.5,8.906639,76.581319,"Kollam-Elamballoor Road, Near Thevally Bridge, Mathili, Kollam"
R and G Regency,Kolkata,WestBengal,Hotel,2.0,1.0,22.583175,88.413042,"FD-35, Sector -3, Salt Lake"
